Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Celle Enomondo;005034;-1;1;2.0999999046325684;2020/12/25
Cellarengo;005033;-1;0;0;2020/12/25
Castel Rocchero;005032;-1;11;28.1299991607666;2020/12/25
Castelnuovo Don Bosco;005031;-1;10;3.1600000858306885;2020/12/25
Castelnuovo Calcea;005030;-1;2;2.7300000190734863;2020/12/25
Castelnuovo Belbo;005029;-1;0;0;2020/12/25
Castello di Annone;005028;-1;25;12.970000267028809;2020/12/25
Castelletto Molina;005027;-1;0;0;2020/12/25
Castellero;005026;-1;1;3.450000047683716;2020/12/25
Castell'Alfero;005025;-1;13;4.869999885559082;2020/12/25
Castel Boglione;005024;-1;3;4.929999828338623;2020/12/25
Castagnole Monferrato;005023;-1;10;8.40999984741211;2020/12/25
Castagnole delle Lanze;005022;-1;18;4.800000190734863;2020/12/25
Cassinasco;005021;-1;2;3.2899999618530273;2020/12/25
Casorzo;005020;-1;1;1.6200000047683716;2020/12/25
Capriglio;005019;-1;0;0;2020/12/25
Cantarana;005018;-1;2;2.009999990463257;2020/12/25
Canelli;005017;-1;32;3.069999933242798;2020/12/25
Camerano Casasco;005016;-1;1;2.259999990463257;2020/12/25
Calosso;005015;-1;4;3.2200000286102295;2020/12/25
Calliano;005014;-1;4;3.130000114440918;2020/12/25
Calamandrana;005013;-1;8;4.619999885559082;2020/12/25
Buttigliera d'Asti;005012;-1;54;21.239999771118164;2020/12/25
Bubbio;005011;-1;2;2.390000104904175;2020/12/25
Bruno;005010;-1;2;6.429999828338623;2020/12/25
Berzano di San Pietro;005009;-1;0;0;2020/12/25
Belveglio;005008;-1;3;9.229999542236328;2020/12/25
Baldichieri d'Asti;005007;-1;2;1.7599999904632568;2020/12/25
Azzano d'Asti;005006;-1;8;21.739999771118164;2020/12/25
Asti;005005;-1;343;4.510000228881836;2020/12/25
Aramengo;005004;-1;5;8.850000381469727;2020/12/25
Antignano;005003;-1;1;1.0399999618530273;2020/12/25
Albugnano;005002;-1;20;39.599998474121094;2020/12/25
Agliano Terme;005001;-1;23;14.449999809265137;2020/12/25
Vottignasco;004250;-1;1;1.9500000476837158;2020/12/25
Viola;004249;-1;0;0;2020/12/25
Vinadio;004248;-1;1;1.649999976158142;2020/12/25
Villar San Costanzo;004247;-1;5;3.259999990463257;2020/12/25
Villanova Solaro;004246;-1;5;6.760000228881836;2020/12/25
Villanova Mondovì;004245;-1;42;7.25;2020/12/25
Villafalletto;004244;-1;14;4.820000171661377;2020/12/25
Vignolo;004243;-1;5;1.940000057220459;2020/12/25
Vicoforte;004242;-1;9;2.880000114440918;2020/12/25
Vezza d'Alba;004241;-1;10;4.380000114440918;2020/12/25
Verzuolo;004240;-1;18;2.799999952316284;2020/12/25
Vernante;004239;-1;5;4.340000152587891;2020/12/25
Verduno;004238;-1;4;7.139999866485596;2020/12/25
Venasca;004237;-1;8;5.760000228881836;2020/12/25
Valloriate;004235;-1;0;0;2020/12/25
Valgrana;004234;-1;5;6.440000057220459;2020/12/25
Valdieri;004233;-1;2;2.200000047683716;2020/12/25
Trinità;004232;-1;3;1.340000033378601;2020/12/25
Trezzo Tinella;004231;-1;0;0;2020/12/25
Treiso;004230;-1;4;5.150000095367432;2020/12/25
Torresina;004229;-1;0;0;2020/12/25
Torre San Giorgio;004228;-1;2;2.7300000190734863;2020/12/25
Torre Mondovì;004227;-1;1;2.0999999046325684;2020/12/25
Torre Bormida;004226;-1;3;17.540000915527344;2020/12/25
Tarantasca;004225;-1;5;2.319999933242798;2020/12/25
Stroppo;004224;-1;0;0;2020/12/25
